"referencing_id","esquema_ref","entidade_ref","referenced_id","referenced_class_desc","servidor_ref","banco_ref"
"382116602","dbo","imp_veiculo","399444597","OBJECT_OR_COLUMN","",""
"382116602","dbo","IMP_VEICULO","399444597","OBJECT_OR_COLUMN","",""
"382116602","dbo","imp_veiculo_integrado","430116773","OBJECT_OR_COLUMN","",""
"382116602","dbo","PR_VTC_INT_VEIC","350116488","OBJECT_OR_COLUMN","",""
"382116602","dbo","PR_VTC_INTFAMILIA","318116374","OBJECT_OR_COLUMN","",""
"382116602","dbo","PR_VTC_INTMARCA","302116317","OBJECT_OR_COLUMN","",""
"382116602","dbo","PR_VTC_INTMODELO","334116431","OBJECT_OR_COLUMN","",""
"382116602","dbo","PR_VTC_INTPROPRIEDADE","366116545","OBJECT_OR_COLUMN","",""
"382116602","dbo","VTC_P_HISTORICO","","OBJECT_OR_COLUMN","",""
"384160564","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"384160564","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"384160564","dbo","IV_Q_INCENTIVO","488440864","OBJECT_OR_COLUMN","",""
"384160564","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"390448615","dbo","fC5_ColDate","1433928330","OBJECT_OR_COLUMN","",""
"390448615","dbo","fC5_ColNumber","1449928387","OBJECT_OR_COLUMN","",""
"390448615","dbo","fC5_ColString","1465928444","OBJECT_OR_COLUMN","",""
"390448615","dbo","GE_CIDADE","1799781569","OBJECT_OR_COLUMN","",""
"390448615","dbo","GEP_IMPORT","1319011780","OBJECT_OR_COLUMN","",""
"396020642","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"396020642","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"396020642","dbo","IV_Q_PROPOSTA_COMERCIAL","768877956","OBJECT_OR_COLUMN","",""
"396020642","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"398116659","dbo","fc5_coldate","1433928330","OBJECT_OR_COLUMN","",""
"398116659","dbo","fc5_colnumber","1449928387","OBJECT_OR_COLUMN","",""
"398116659","dbo","fc5_colstring","1465928444","OBJECT_OR_COLUMN","",""
"398116659","dbo","gep_import","1319011780","OBJECT_OR_COLUMN","",""
"399496652","dbo","SYSCONVERT1","335496424","OBJECT_OR_COLUMN","",""
"401540614","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"401540614","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"401540614","dbo","IV_Q_COMISSAO_VD_LOCACAO","353540443","OBJECT_OR_COLUMN","",""
"401540614","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"407828665","dbo","IMP_Titulo","367444483","OBJECT_OR_COLUMN","","CRM"
"407828665","dbo","X_T_IMP_CRM_TITULO","327828380","OBJECT_OR_COLUMN","",""
"407828665","dbo","X_T_IMP_CRM_TITULO","327828380","OBJECT_OR_COLUMN","","CRM"
"407828665","dbo","X_V_IMP_CRM_TITULO","","OBJECT_OR_COLUMN","TOTVS","TMPRD"
"415496709","dbo","SYSCONVERT2","351496481","OBJECT_OR_COLUMN","",""
"415496709","dbo","SYSCONVERT3","367496538","OBJECT_OR_COLUMN","",""
"421068736","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"421068736","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"421068736","dbo","IV_Q_CANHOTO_DIGITAL","373068565","OBJECT_OR_COLUMN","",""
"421068736","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"422448729","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"422448729","dbo","GE_PESSOA_ITA","1385928159","OBJECT_OR_COLUMN","",""
"422448729","dbo","MIG_GE_PESSOA","326448387","OBJECT_OR_COLUMN","",""
"422448729","dbo","PR_COL_MOVPESSOA","390448615","OBJECT_OR_COLUMN","",""
"431496766","dbo","SYSCOLUMN","415496709","OBJECT_OR_COLUMN","",""
"433592783","dbo","GE_PARAMETROGLOBAL","1861581670","OBJECT_OR_COLUMN","",""
"433592783","dbo","IV_HISTORICO","1102626971","OBJECT_OR_COLUMN","",""
"433592783","dbo","IVS_DEPTORES","857106144","OBJECT_OR_COLUMN","",""
"433592783","dbo","IVS_PES","152491722","OBJECT_OR_COLUMN","",""
"438448786","dbo","GE_PESSOA_ITA","1385928159","OBJECT_OR_COLUMN","",""
"438448786","dbo","MIG_GE_PESSOA","326448387","OBJECT_OR_COLUMN","",""
"438448786","dbo","PR_COL_MOVPESSOA","390448615","OBJECT_OR_COLUMN","",""
"443916703","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"443916703","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"443916703","dbo","IV_Q_VENDA_PERDIDA_IMPLEM","603201249","OBJECT_OR_COLUMN","",""
"443916703","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"445400806","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"445400806","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"445400806","dbo","IV_Q_CHASSI_PMP","397400635","OBJECT_OR_COLUMN","",""
"445400806","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"446116830","dbo","GE_EMPRESA","1301579675","OBJECT_OR_COLUMN","",""
"446116830","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"446116830","dbo","GE_USUARIO","914102297","OBJECT_OR_COLUMN","",""
"446116830","dbo","IMP_REL_TBA101","238116089","OBJECT_OR_COLUMN","",""
"446116830","dbo","IV_ACAO","1458104235","OBJECT_OR_COLUMN","",""
"446116830","dbo","IV_HISTORICO","1102626971","OBJECT_OR_COLUMN","",""
"446116830","dbo","IV_PROCDADO","1646628909","OBJECT_OR_COLUMN","",""
"446116830","dbo","IV_PROCESSO","1710629137","OBJECT_OR_COLUMN","",""
"446116830","dbo","IV_Q$ACOMP_VENDA_FINANC","1930646121","OBJECT_OR_COLUMN","",""
"446116830","dbo","IV_Q$VENDA_EQUIPAMENTO","1866645893","OBJECT_OR_COLUMN","",""
"446116830","dbo","IV_RESULTADO","603149194","OBJECT_OR_COLUMN","",""
"447496823","dbo","SYSTABLE","399496652","OBJECT_OR_COLUMN","",""
"449488730","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"449488730","dbo","IV_ACAO","1458104235","OBJECT_OR_COLUMN","",""
"449488730","dbo","IV_CLASSERES","78623323","OBJECT_OR_COLUMN","",""
"449488730","dbo","IV_HISTORICO","1102626971","OBJECT_OR_COLUMN","",""
"449488730","dbo","IV_Q$QUALIDADE_PECAS","161487704","OBJECT_OR_COLUMN","",""
"449488730","dbo","IV_Q$QUALIDADE_SERVICOS","1356688031","OBJECT_OR_COLUMN","",""
"449488730","dbo","IV_Q$QUALIDADE_VENDAMAQ","337488331","OBJECT_OR_COLUMN","",""
"449488730","dbo","IV_RESCLASSE","475148738","OBJECT_OR_COLUMN","",""
"449488730","dbo","IV_RESULTADO","603149194","OBJECT_OR_COLUMN","",""
"449488730","dbo","IVS_CARTEIRA","1755153298","OBJECT_OR_COLUMN","",""
"449488730","dbo","IVS_PES","152491722","OBJECT_OR_COLUMN","",""
"449592840","dbo","GE_PARAMETROGLOBAL","1861581670","OBJECT_OR_COLUMN","",""
"449592840","dbo","IV_HISTORICO","1102626971","OBJECT_OR_COLUMN","",""
"449592840","dbo","IVS_DEPTORES","857106144","OBJECT_OR_COLUMN","",""
"449592840","dbo","IVS_PES","152491722","OBJECT_OR_COLUMN","",""
"454448843","dbo","ge_contato","1109578991","OBJECT_OR_COLUMN","",""
"454448843","dbo","GE_Contato","1109578991","OBJECT_OR_COLUMN","",""
"454448843","dbo","GE_Contato_ITA","1369928102","OBJECT_OR_COLUMN","",""
"454448843","dbo","ge_pessoa","1957582012","OBJECT_OR_COLUMN","",""
"454448843","dbo","ge_pessoa_ita","1385928159","OBJECT_OR_COLUMN","",""
"454448843","dbo","GE_PESSOALINK","98099390","OBJECT_OR_COLUMN","",""
"454448843","dbo","MIG_GE_PESSOA","326448387","OBJECT_OR_COLUMN","",""
"457924853","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"457924853","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"457924853","dbo","IV_Q_SOLICITACAO_TCAT","409924682","OBJECT_OR_COLUMN","",""
"457924853","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"465540842","dbo","GE_Pessoa","1957582012","OBJECT_OR_COLUMN","",""
"465540842","dbo","IV_Formulario","942626401","OBJECT_OR_COLUMN","",""
"465540842","dbo","IV_Questionario","379148396","OBJECT_OR_COLUMN","",""
"465540842","dbo","IV_TC_PESSOA","417540671","OBJECT_OR_COLUMN","",""
"469732876","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"469732876","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"469732876","dbo","IV_Q_AFERICAO_CSC","421732705","OBJECT_OR_COLUMN","",""
"469732876","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"470448900","dbo","fC5_ColDate","1433928330","OBJECT_OR_COLUMN","",""
"470448900","dbo","fC5_ColNumber","1449928387","OBJECT_OR_COLUMN","",""
"470448900","dbo","fC5_ColString","1465928444","OBJECT_OR_COLUMN","",""
"470448900","dbo","GE_CIDADE","1799781569","OBJECT_OR_COLUMN","",""
"470448900","dbo","GEP_IMPORT","1319011780","OBJECT_OR_COLUMN","",""
"479496937","dbo","SYSTABLE","399496652","OBJECT_OR_COLUMN","",""
"485016909","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"485016909","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"485016909","dbo","IV_Q_COMISSAO_USADO","293016225","OBJECT_OR_COLUMN","",""
"485016909","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"485068964","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"485068964","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"485068964","dbo","IV_Q_PESQUISA_NPS","437068793","OBJECT_OR_COLUMN","",""
"485068964","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"486448957","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"486448957","dbo","GE_PESSOA_ITA","1385928159","OBJECT_OR_COLUMN","",""
"486448957","dbo","GE_PESSOAEND","2085582468","OBJECT_OR_COLUMN","",""
"486448957","dbo","GE_PESSOAEND_ITA","1337927988","OBJECT_OR_COLUMN","",""
"486448957","dbo","MIG_GE_PESSOA","326448387","OBJECT_OR_COLUMN","",""
"486448957","dbo","PR_COL_MOVEND","470448900","OBJECT_OR_COLUMN","",""
"487008816","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"487008816","dbo","GE_PESSOAEND","2085582468","OBJECT_OR_COLUMN","",""
"491304960","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"491304960","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"491304960","dbo","IV_Q_TESTE2","443304789","OBJECT_OR_COLUMN","",""
"491304960","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"494117001","dbo","IV_CLIENTEPROPR","174623665","OBJECT_OR_COLUMN","",""
"497593011","dbo","IV_CLIENTEPROPR","174623665","OBJECT_OR_COLUMN","",""
"501069021","dbo","GE_SEQUENCIA","738101670","OBJECT_OR_COLUMN","",""
"502449014","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"502449014","dbo","GE_PESSOA_ITA","1385928159","OBJECT_OR_COLUMN","",""
"502449014","dbo","GE_PESSOAEND","2085582468","OBJECT_OR_COLUMN","",""
"502449014","dbo","GE_PESSOAEND_ITA","1337927988","OBJECT_OR_COLUMN","",""
"502449014","dbo","GE_PESSOALINK","98099390","OBJECT_OR_COLUMN","",""
"502449014","dbo","MIG_GE_PESSOA","326448387","OBJECT_OR_COLUMN","",""
"502449014","dbo","PR_COL_MOVEND","470448900","OBJECT_OR_COLUMN","",""
"513593068","dbo","IV_ACAO","1458104235","OBJECT_OR_COLUMN","",""
"513593068","dbo","IV_AGENDA","1746105261","OBJECT_OR_COLUMN","",""
"513593068","dbo","IV_OPERADOR","1294627655","OBJECT_OR_COLUMN","",""
"513593068","dbo","IV_PROCDADO","1646628909","OBJECT_OR_COLUMN","",""
"513593068","dbo","IV_PROCESSO","1710629137","OBJECT_OR_COLUMN","",""
"513593068","dbo","IV_PROCPERSP","1838629593","OBJECT_OR_COLUMN","",""
"514868951","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"514868951","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"514868951","dbo","IV_Q_APRESENT_EQUIPAMENTO","466868780","OBJECT_OR_COLUMN","",""
"514868951","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"518449071","dbo","ge_pessoa","1957582012","OBJECT_OR_COLUMN","",""
"518449071","dbo","ge_pessoa_ita","1385928159","OBJECT_OR_COLUMN","",""
"518449071","dbo","ge_pessoalink","98099390","OBJECT_OR_COLUMN","",""
"518449071","dbo","mig_ge_pessoa","326448387","OBJECT_OR_COLUMN","",""
"521925081","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"521925081","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"521925081","dbo","IV_Q_CHASSI_ENTREGA_FISIC","473924910","OBJECT_OR_COLUMN","",""
"521925081","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"527497108","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"528161077","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"528161077","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"528161077","dbo","IV_Q_PROSPECCAO_SERV__JD","480160906","OBJECT_OR_COLUMN","",""
"528161077","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"528877101","dbo","GE_Pessoa","1957582012","OBJECT_OR_COLUMN","",""
"528877101","dbo","IV_Acao","1458104235","OBJECT_OR_COLUMN","",""
"528877101","dbo","IV_CLASSERES","78623323","OBJECT_OR_COLUMN","",""
"528877101","dbo","IV_HISTORICO","1102626971","OBJECT_OR_COLUMN","",""
"528877101","dbo","IV_PROCDADO","1646628909","OBJECT_OR_COLUMN","",""
"528877101","dbo","IV_RESCLASSE","475148738","OBJECT_OR_COLUMN","",""
"528877101","dbo","IV_RESULTADO","603149194","OBJECT_OR_COLUMN","",""
"528877101","dbo","IVS_Depto","1787153412","OBJECT_OR_COLUMN","",""
"528877101","dbo","IVS_PES","152491722","OBJECT_OR_COLUMN","",""
"528877101","dbo","X_CRM_BI_CONGLOMERADO","1403308209","OBJECT_OR_COLUMN","",""
"529593125","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"529593125","dbo","GE_USUARIO","914102297","OBJECT_OR_COLUMN","",""
"529593125","dbo","IVS_CARTEIRA","1755153298","OBJECT_OR_COLUMN","",""
"529593125","dbo","IVS_DEPTO","1787153412","OBJECT_OR_COLUMN","",""
"529593125","dbo","IVS_DEPTOPOT","1367832085","OBJECT_OR_COLUMN","",""
"529593125","dbo","IVS_PES","152491722","OBJECT_OR_COLUMN","",""
"530869008","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"530869008","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"530869008","dbo","IV_Q_DEMONSTRACAO_TRATOR","688057537","OBJECT_OR_COLUMN","",""
"530869008","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"534449128","dbo","GE_CONTATO","1109578991","OBJECT_OR_COLUMN","",""
"534449128","dbo","GE_CONTATO_ITA","1369928102","OBJECT_OR_COLUMN","",""
"534449128","dbo","ge_pessoa","1957582012","OBJECT_OR_COLUMN","",""
"534449128","dbo","ge_pessoa_ita","1385928159","OBJECT_OR_COLUMN","",""
"538641162","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"538641162","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"538641162","dbo","IV_Q_LICENCAS_PUK","458640877","OBJECT_OR_COLUMN","",""
"538641162","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"542117172","dbo","IV_CLIENTEPROPR","174623665","OBJECT_OR_COLUMN","",""
"543497165","dbo","GE_PESSOACLASSE","2021582240","OBJECT_OR_COLUMN","",""
"549069192","dbo","EXT_APROVACAO","517069078","OBJECT_OR_COLUMN","",""
"549069192","dbo","GE_USUARIO","914102297","OBJECT_OR_COLUMN","",""
"549069192","dbo","GEP_IMPORT","1319011780","OBJECT_OR_COLUMN","",""
"549069192","dbo","GEP_IMPORTAPROVACAO","1685073239","OBJECT_OR_COLUMN","",""
"549069192","dbo","IV_HISTORICO","1102626971","OBJECT_OR_COLUMN","",""
"549069192","dbo","IV_OPERADOR","1294627655","OBJECT_OR_COLUMN","",""
"549069192","dbo","IV_PROCDADO","1646628909","OBJECT_OR_COLUMN","",""
"549069192","dbo","IV_Q$VENDA_EQUIPAMENTO","1866645893","OBJECT_OR_COLUMN","",""
"549069192","dbo","PRC_GET_SEQUENCIA_TABELA","501069021","OBJECT_OR_COLUMN","",""
"550449185","dbo","ge_contato","1109578991","OBJECT_OR_COLUMN","",""
"550449185","dbo","GE_Contato_ITA","1369928102","OBJECT_OR_COLUMN","",""
"550449185","dbo","ge_contatopapel","1141579105","OBJECT_OR_COLUMN","",""
"550449185","dbo","GE_CONTATOPAPEL_ITA","1353928045","OBJECT_OR_COLUMN","",""
"550449185","dbo","ge_pessoa","1957582012","OBJECT_OR_COLUMN","",""
"550449185","dbo","GE_PESSOA_ITA","1385928159","OBJECT_OR_COLUMN","",""
"550449185","dbo","GE_PESSOALINK","98099390","OBJECT_OR_COLUMN","",""
"550449185","dbo","MIG_GE_PESSOA","326448387","OBJECT_OR_COLUMN","",""
"551113154","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"551113154","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"551113154","dbo","IV_Q_VISITA_EXP_CLIENTE","1786593553","OBJECT_OR_COLUMN","",""
"551113154","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"559497222","dbo","IV_ACAO","1458104235","OBJECT_OR_COLUMN","",""
"559497222","dbo","IV_HISTORICO","1102626971","OBJECT_OR_COLUMN","",""
"559497222","dbo","IV_PROCDADO","1646628909","OBJECT_OR_COLUMN","",""
"559497222","dbo","IV_PROCPRODUTO","1934629935","OBJECT_OR_COLUMN","",""
"559497222","dbo","IV_RESULTADO","603149194","OBJECT_OR_COLUMN","",""
"560877215","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"560877215","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"560877215","dbo","IV_Q_INTERESSE_PROJETO_IR","144875733","OBJECT_OR_COLUMN","",""
"560877215","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"561593239","dbo","ge_pessoa","1957582012","OBJECT_OR_COLUMN","",""
"561593239","dbo","ge_pessoalink","98099390","OBJECT_OR_COLUMN","",""
"564353225","dbo","X_TOTVS_BI_FATURAMENTO_POS_VENDAS","1220355562","OBJECT_OR_COLUMN","",""
"564353225","dbo","X_TOTVS_BI_FATURAMENTO_POS_VENDAS","1220355562","OBJECT_OR_COLUMN","","CRM"
"564353225","dbo","X_V_BI_FATURAMENTO_PECAS","","OBJECT_OR_COLUMN","TOTVS","TMPRD"
"564353225","dbo","X_V_BI_FATURAMENTO_SERVICOS","","OBJECT_OR_COLUMN","TOTVS","TMPRD"
"566449242","dbo","ge_pessoa","1957582012","OBJECT_OR_COLUMN","",""
"566449242","dbo","ge_pessoa_ita","1385928159","OBJECT_OR_COLUMN","",""
"566449242","dbo","ge_pessoalink","98099390","OBJECT_OR_COLUMN","",""
"566449242","dbo","mig_ge_pessoa","326448387","OBJECT_OR_COLUMN","",""
"571305245","dbo","IV_GLOBALPAR","974626515","OBJECT_OR_COLUMN","",""
"571305245","dbo","IV_GLOBALPARCTRL","1006626629","OBJECT_OR_COLUMN","",""
"573401262","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"573401262","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"573401262","dbo","IV_Q_DEVOLUCAO_PECA","525401091","OBJECT_OR_COLUMN","",""
"573401262","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"574117286","dbo","IV_CLIENTEPROPR","174623665","OBJECT_OR_COLUMN","",""
"575497279","dbo","IVS_CARTEIRA","1755153298","OBJECT_OR_COLUMN","",""
"575497279","dbo","IVS_DEPTO","1787153412","OBJECT_OR_COLUMN","",""
"575497279","dbo","IVS_DEPTOPOT","1367832085","OBJECT_OR_COLUMN","",""
"575497279","dbo","IVS_PES","152491722","OBJECT_OR_COLUMN","",""
"578973289","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"578973289","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"578973289","dbo","IV_Q_VENDA_PRECISION_UP","530973118","OBJECT_OR_COLUMN","",""
"578973289","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"582449299","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"582449299","dbo","ge_pessoa_ita","1385928159","OBJECT_OR_COLUMN","",""
"582449299","dbo","ge_pessoalink","98099390","OBJECT_OR_COLUMN","",""
"582449299","dbo","mig_ge_pessoa","326448387","OBJECT_OR_COLUMN","",""
"585209285","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"585209285","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"585209285","dbo","IV_Q_AFERICAO_MAQ_2_CONT","537209114","OBJECT_OR_COLUMN","",""
"585209285","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"591497336","dbo","GE_PESSOAEND","2085582468","OBJECT_OR_COLUMN","",""
"594869236","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"594869236","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"594869236","dbo","IV_Q_COMPETIDORES_NA_NEG","546869065","OBJECT_OR_COLUMN","",""
"594869236","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"598449356","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"598449356","dbo","GE_PESSOA_BKPJUN","1225927589","OBJECT_OR_COLUMN","",""
"598449356","dbo","GE_PESSOA_ITA","1385928159","OBJECT_OR_COLUMN","",""
"598449356","dbo","ge_pessoafone","1992446222","OBJECT_OR_COLUMN","",""
"598449356","dbo","ge_pessoafone_bkpjun","1113927190","OBJECT_OR_COLUMN","",""
"598449356","dbo","GE_PESSOAfone_ITA","1305927874","OBJECT_OR_COLUMN","",""
"598449356","dbo","MIG_GE_PESSOA","326448387","OBJECT_OR_COLUMN","",""
"600441263","dbo","IV_PROCDADO","1646628909","OBJECT_OR_COLUMN","",""
"600441263","dbo","IV_PROCESSO","1710629137","OBJECT_OR_COLUMN","",""
"600441263","dbo","IV_PROCPERSP","1838629593","OBJECT_OR_COLUMN","",""
"600441263","dbo","IV_PROCSTATMONIT","2094630505","OBJECT_OR_COLUMN","",""
"606117400","dbo","IV_CLIENTEPROPR","174623665","OBJECT_OR_COLUMN","",""
"607497393","dbo","GE_CONTATO","1109578991","OBJECT_OR_COLUMN","",""
"607497393","dbo","GE_CONTATOPAPEL","1141579105","OBJECT_OR_COLUMN","",""
"610153269","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"610153269","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"610153269","dbo","IV_Q_AVAL_TRATORES_USADOS","562153098","OBJECT_OR_COLUMN","",""
"610153269","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"612353396","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"612353396","dbo","IV_FORMULARIO","942626401","OBJECT_OR_COLUMN","",""
"612353396","dbo","IV_Q_ACOMP_VENDA_DIRETAJD","1687781170","OBJECT_OR_COLUMN","",""
"612353396","dbo","IV_QUESTIONARIO","379148396","OBJECT_OR_COLUMN","",""
"614449413","dbo","fC5_ColDate","1433928330","OBJECT_OR_COLUMN","",""
"614449413","dbo","fC5_ColNumber","1449928387","OBJECT_OR_COLUMN","",""
"614449413","dbo","fC5_ColString","1465928444","OBJECT_OR_COLUMN","",""
"614449413","dbo","GEP_IMPORT","1319011780","OBJECT_OR_COLUMN","",""
"619305416","dbo","IV_GLOBALPAR","974626515","OBJECT_OR_COLUMN","",""
"619305416","dbo","IV_GLOBALPARCTRL","1006626629","OBJECT_OR_COLUMN","",""
"623497450","dbo","IV_ACAO","1458104235","OBJECT_OR_COLUMN","",""
"623497450","dbo","IV_CODPROCESSO","430624577","OBJECT_OR_COLUMN","",""
"623497450","dbo","IV_PROCRESULTADO","2030630277","OBJECT_OR_COLUMN","",""
"623497450","dbo","IV_RESULTADO","603149194","OBJECT_OR_COLUMN","",""
"630449470","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"630449470","dbo","GE_PESSOA_ITA","1385928159","OBJECT_OR_COLUMN","",""
"630449470","dbo","IV_CLIENTEPROPR_ITA","1273927760","OBJECT_OR_COLUMN","",""
"630449470","dbo","MIG_GE_PESSOA","326448387","OBJECT_OR_COLUMN","",""
"630449470","dbo","PR_COL_MOVPROPR","614449413","OBJECT_OR_COLUMN","",""
"632441377","dbo","GE_PESSOA","1957582012","OBJECT_OR_COLUMN","",""
"632441377","dbo","IV_ACAO","1458104235","OBJECT_OR_COLUMN","",""
"632441377","dbo","IV_AGENDA","1746105261","OBJECT_OR_COLUMN","",""
"632441377","dbo","IV_HISTORICO","1102626971","OBJECT_OR_COLUMN","",""
"632441377","dbo","IV_PROCDADO","1646628909","OBJECT_OR_COLUMN","",""
"632441377","dbo","IV_PROCESSO","1710629137","OBJECT_OR_COLUMN","",""
"632441377","dbo","IV_PROCPERSP","1838629593","OBJECT_OR_COLUMN","",""
"632441377","dbo","IV_ProcStatMonit","2094630505","OBJECT_OR_COLUMN","",""
"632441377","dbo","IV_Q$ACOMPANH_VENDA_JDE","98255555","OBJECT_OR_COLUMN","",""
"632441377","dbo","IV_Q$GESTAO_CREDITO","1207831515","OBJECT_OR_COLUMN","",""
"632441377","dbo","IV_Q$GESTAO_CREDITO_AMS","1230783592","OBJECT_OR_COLUMN","",""
"632441377","dbo","IV_Q$GESTAO_CREDITO_IMP","1166783364","OBJECT_OR_COLUMN","",""
"632441377","dbo","IV_RESULTADO","603149194","OBJECT_OR_COLUMN","",""
"635305473","dbo","IV_GLOBALPAR","974626515","OBJECT_OR_COLUMN","",""
"635305473","dbo","IV_GLOBALPARCTRL","1006626629","OBJECT_OR_COLUMN","",""
"638117514","dbo","IV_CLIENTEPROPR","174623665","OBJECT_OR_COLUMN","",""
"639497507","dbo","IV_ACAO","1458104235","OBJECT_OR_COLUMN","",""
