"fk_id","fk_nome","parent_object_id","tabela_origem","tabela_ref","acao_exclusao","acao_atualizacao","is_disabled","is_not_trusted"
"1618260970","FK__IV_Q_GEST__SEQQU__6074B3EA","1586260856","IV_Q_GESTAO_CREDITO","IV_Questionario","CASCADE","NO_ACTION","False","False"
"1620968901","FK__IV_Q_ACOM__SEQQU__609E05C5","1588968787","IV_Q_ACOMP_VENDA_DIRETA","IV_Questionario","CASCADE","NO_ACTION","False","False"
"1623064918","FK__IV_CobrCrit__Seq__60BE0156","238623893","IV_CobrCritAgd","IV_CobrCrit","NO_ACTION","NO_ACTION","False","False"
"1624549021","FK__IV_Q_VEND__SEQQU__60D4A69D","1592548907","IV_Q_VENDA_EQUIPAMENTO","IV_Questionario","CASCADE","NO_ACTION","False","False"
"1631448986","FK__EXT_OSSoli__IDOS__613DEF9A","655445509","EXT_OSSolic","EXT_OS","CASCADE","NO_ACTION","False","False"
"1637073068","FK__IV_Q_VP_P__SEQQU__6193C0AC","1605072954","IV_Q_VP_PULVERIZADOR","IV_Questionario","CASCADE","NO_ACTION","False","False"
"1639064975","FK__IV_CobrCrit__Seq__61B2258F","270624007","IV_CobrCritDef","IV_CobrCrit","CASCADE","NO_ACTION","False","False"
"1639833054","FK__IV_CARTPE__SEQPR__61BDDDDE","1607832940","IV_CARTPESORIGEM","IV_CartProposta","NO_ACTION","NO_ACTION","False","False"
"1640444968","FK__IV_CartCr__SeqCa__61C73428","1160443258","IV_CartCred","IV_CartTitular","NO_ACTION","NO_ACTION","False","False"
"1642540985","FK__DMN_DocPr__SeqPr__61E72FB9","999010640","DMN_DocProp","IV_ClientePropr","CASCADE","NO_ACTION","False","False"
"1847065716","FK__IV_DoctoA__SeqDo__6E17FC74","686625489","IV_DoctoAplUso","IV_DoctoApl","CASCADE","NO_ACTION","False","False"
"1847781740","FK__GE_Pessoa__SeqCi__6E22E96C","1957582012","GE_Pessoa","GE_Cidade","NO_ACTION","NO_ACTION","False","False"
"1848445709","FK__IV_CartTi__SeqPr__6E2D0B0D","1352443942","IV_CartTitular","IV_CartProposta","NO_ACTION","NO_ACTION","False","False"
"1855449784","FK__EXT_VeicA__IdVei__6E97EAB8","943446535","EXT_VeicAgd","EXT_Veic","CASCADE","NO_ACTION","False","False"
"1856829777","FK__EXT_VeicF__IdVei__6EACF951","343776382","EXT_VeicFam","EXT_VeicMarca","NO_ACTION","NO_ACTION","False","False"
"1860305787","FK__EXT_VeicM__SeqTi__6EE2037B","407776610","EXT_VeicMarca","EXT_VeicTipoMan","NO_ACTION","NO_ACTION","False","False"
"1863065773","FK__IV_eMail__SeqHis__6F0C20AD","750625717","IV_eMail","IV_Historico","NO_ACTION","NO_ACTION","False","False"
"1865109735","FK__IV_Q_RESP__SEQQU__6F2B50E7","1833109621","IV_Q_RESPONSAVEL_TECNICO","IV_Questionario","CASCADE","NO_ACTION","False","False"
"1868637800","FK__IVF_Plano__Prazo__6F612668","1243151474","IVF_Plano","IVF_Prazo","NO_ACTION","NO_ACTION","False","False"
"1870121903","FK__IV_Q_DEMO__SEQQU__6F77CBAF","1838121789","IV_Q_DEMONSTRACAO_NF","IV_Questionario","CASCADE","NO_ACTION","False","False"
"1871449841","FK__EXT_VeicA__SeqPe__6F8C0EF1","943446535","EXT_VeicAgd","GE_Pessoa","NO_ACTION","NO_ACTION","False","False"
"1872829834","FK__EXT_VeicF__SeqPr__6FA11D8A","343776382","EXT_VeicFam","IV_Propriedade","NO_ACTION","NO_ACTION","False","False"
"1874925851","FK__EXT_VeicF__IdVei__6FC1191B","343776382","EXT_VeicFam","EXT_VeicMarca","NO_ACTION","NO_ACTION","False","False"
"1874977906","FK__IV_USRSTA__SEQUS__6FC1E472","1842977792","IV_USRSTATUS","GE_Usuario","CASCADE","NO_ACTION","False","False"
"594153212","FK__IV_Q_AVAL__SEQQU__236A0EFC","562153098","IV_Q_AVAL_TRATORES_USADOS","IV_Questionario","CASCADE","NO_ACTION","False","False"
"595585260","FK__IV_Result__Resul__237FE8EC","635149308","IV_ResultadoCmpl","IV_Resultado","CASCADE","NO_ACTION","False","False"
"599061270","FK__GE_PolSegItLst__23B4F316","1906157886","GE_PolSegItLst","GE_PolSegItem","CASCADE","NO_ACTION","False","False"
"602589335","FK__EXT_VeicKM__IDOS__23EAC897","1055446934","EXT_VeicKM","EXT_OS","NO_ACTION","NO_ACTION","False","False"
"608109307","FK__GE_Aplicacao__243F02FB","789577851","GE_Aplicacao","GE_Modulo","CASCADE","NO_ACTION","False","False"
"611585317","FK__IV_Result__Resul__24740D25","667149422","IV_ResultadoInstr","IV_Resultado","CASCADE","NO_ACTION","False","False"
"615061327","FK__GE_PolSeg__SeqPo__24A9174F","460580729","GE_PolSegParams","GE_PolSeg","CASCADE","NO_ACTION","False","False"
"618589392","FK__EXT_VeicK__SeqPl__24DEECD0","1055446934","EXT_VeicKM","EXT_VeicPlanoMnFX","NO_ACTION","NO_ACTION","False","False"
"627585374","FK__IV_Result__ResDe__2568315E","699149536","IV_ResultadoReq","IV_Resultado","CASCADE","NO_ACTION","False","False"
"631061384","FK__GE_POLSEG__SEQPO__259D3B88","1632060900","GE_POLSEGPERM","GE_PolSeg","CASCADE","NO_ACTION","False","False"
"634589449","FK__EXT_VeicM__SeqTi__25D31109","407776610","EXT_VeicMarca","EXT_VeicTipoMan","NO_ACTION","NO_ACTION","False","False"
"635201363","FK__IV_Q_VEND__SEQQU__25DC6753","603201249","IV_Q_VENDA_PERDIDA_IMPLEM","IV_Questionario","CASCADE","NO_ACTION","False","False"
"791061954","FK__GE_Usuari__SeqPo__2F26A5C2","914102297","GE_Usuario","GE_PolSeg","NO_ACTION","NO_ACTION","False","False"
"792546057","FK__IV_Q_VP_C__SEQQU__2F3D4B09","760545943","IV_Q_VP_COLHEITADEIRA","IV_Questionario","CASCADE","NO_ACTION","False","False"
"794537964","FK__IV_Q_AFER__SEQQU__2F5BAFEC","762537850","IV_Q_AFERICAO_VENDA_MAQ","IV_Questionario","CASCADE","NO_ACTION","False","False"
"794590019","FK__EXT_VeicP__IdVen__2F5C7B43","1263447675","EXT_VeicProp","EXT_Vendedor","NO_ACTION","NO_ACTION","False","False"
"799393967","FK__IV_Q_COMI__SEQQU__2FA5C8AF","767393853","IV_Q_COMISSAO","IV_Questionario","CASCADE","NO_ACTION","False","False"
"800878070","FK__IV_Q_PROP__SEQQU__2FBC6DF6","768877956","IV_Q_PROPOSTA_COMERCIAL","IV_Questionario","CASCADE","NO_ACTION","False","False"
"803586001","FK__IVF_Agreg__SeqTp__2FE5BFD1","1115151018","IVF_Agregado","IVF_TipoAgregado","NO_ACTION","NO_ACTION","False","False"
"807062011","FK__GE_Usuari__SeqUs__301AC9FB","946102411","GE_UsuarioLink","GE_Usuario","CASCADE","NO_ACTION","False","False"
"812634038","FK__IV_Histor__Resul__306FCFB6","1102626971","IV_Historico","IV_Resultado","NO_ACTION","NO_ACTION","False","False"
"813402117","FK__IV_Q_GAR___SEQQU__307B8805","781402003","IV_Q_GAR_DATA_SERVICO","IV_Questionario","CASCADE","NO_ACTION","False","False"
"816110048","FK__GE_FCadCo__SeqFC__30A4D9E0","1333579789","GE_FCadConj","GE_FCadF","CASCADE","NO_ACTION","False","False"
"819586058","FK__IVF_Agregado__30D9E40A","1115151018","IVF_Agregado","IVF_TpAgrPessoa","NO_ACTION","NO_ACTION","False","False"
"825210140","FK__IV_Q_AFER__SEQQU__312FB51C","793210026","IV_Q_AFERICAO_MAQ_1_CONT","IV_Questionario","CASCADE","NO_ACTION","False","False"
"832110105","FK__GE_FCadF__SeqPes__3198FE19","1365579903","GE_FCadF","GE_Pessoa","NO_ACTION","NO_ACTION","False","False"
"393208601","FK__IV_ESTRPR__SEQES__176FE319","361208487","IV_ESTRPRODUTO","IV_ESTRPRODUTO","NO_ACTION","NO_ACTION","False","False"
"396632556","FK__IV_CobrCr__Resul__17A421EC","206623779","IV_CobrCrit","IV_Resultado","NO_ACTION","NO_ACTION","False","False"
"405068679","FK__IV_Q_CANH__SEQQU__1824DB87","373068565","IV_Q_CANHOTO_DIGITAL","IV_Questionario","CASCADE","NO_ACTION","False","False"
"407060586","FK__GE_Pessoa__SeqPe__1843406A","162099618","GE_PessoaNota","GE_Pessoa","CASCADE","NO_ACTION","False","False"
"409208658","FK__IV_Produt__SEQES__18640752","59147256","IV_Produto","IV_ESTRPRODUTO","NO_ACTION","NO_ACTION","False","False"
"412632613","FK__IV_CobrCr__SeqCo__18984625","238623893","IV_CobrCritAgd","IV_CobrCritMon","NO_ACTION","NO_ACTION","False","False"
"414780685","FK__IV_Q_GEST__SEQQU__18B90D0D","382780571","IV_Q_GESTAO_PRODUTO_IMPL","IV_Questionario","CASCADE","NO_ACTION","False","False"
"416108623","FK__DMN_DocPr__SeqDo__18CD504F","967010526","DMN_DocProj","DMN_Doc","CASCADE","NO_ACTION","False","False"
"423060643","FK__GE_Pessoa__SeqPe__193764A3","194099732","GE_PessoaPasw","GE_Pessoa","CASCADE","NO_ACTION","False","False"
"426588708","FK__EXT_Veic__IdVeic__196D3A24","911446421","EXT_Veic","EXT_VeicModelo","NO_ACTION","NO_ACTION","False","False"
"429400749","FK__IV_Q_CHAS__SEQQU__199822AD","397400635","IV_Q_CHASSI_PMP","IV_Questionario","CASCADE","NO_ACTION","False","False"
"430012663","FK__IV_ProjDo__SeqPr__19A178F7","398012549","IV_ProjDocto","IV_Projeto","NO_ACTION","NO_ACTION","False","False"
"1207063436","FK__IV_AgdUsr__SeqAg__47F2538C","1714105147","IV_AgdUsr","IV_Agenda","CASCADE","NO_ACTION","False","False"
"1214783535","FK__IV_Q_GEST__SEQQU__4868202F","1182783421","IV_Q_GESTAO_CREDITO_AMS","IV_Questionario","CASCADE","NO_ACTION","False","False"
"1219587483","FK__IVM_ProcM__SeqPr__48B16D9B","1659152956","IVM_ProcMatItem","IVM_ProcMat","CASCADE","NO_ACTION","False","False"
"1232111530","FK__GE_PessoaEnd__497087AA","2085582468","GE_PessoaEnd","GE_Bairro","NO_ACTION","NO_ACTION","False","False"
"1239063550","FK__IV_Agenda__SeqPe__49DA9BFE","1746105261","IV_Agenda","GE_Pessoa","NO_ACTION","NO_ACTION","False","False"
"1240495598","FK__IV_Q_ACOM__SEQQU__49F075EE","1208495484","IV_Q_ACOMP_VENDA_MANITOU","IV_Questionario","CASCADE","NO_ACTION","False","False"
"1242643670","FK__IV_Q_COM___SEQQU__4A113CD6","1210643556","IV_Q_COM_INTERESSE_FUTURO","IV_Questionario","CASCADE","NO_ACTION","False","False"
"1251587597","FK__IVS_CartC__SeqCa__4A99B60D","1691153070","IVS_CartCid","IVS_Carteira","CASCADE","NO_ACTION","False","False"
"1391448131","FK__EXT_NFS__IdNFSOp__52EFD043","463444825","EXT_NFS","EXT_NFSOper","NO_ACTION","NO_ACTION","False","False"
"1395588110","FK__IVS_Depto__SeqDe__532EFC0E","905106315","IVS_DeptoEmpr","IVS_Depto","CASCADE","NO_ACTION","False","False"
"1402540130","FK__IV_Client__SeqPr__53991062","174623665","IV_ClientePropr","IV_Propriedade","NO_ACTION","NO_ACTION","False","False"
"1407448188","FK__EXT_NFS__IdVende__53E3F47C","463444825","EXT_NFS","EXT_Vendedor","NO_ACTION","NO_ACTION","False","False"
"1411588167","FK__IVS_Depto__SeqDe__54232047","857106144","IVS_DeptoRes","IVS_Depto","CASCADE","NO_ACTION","False","False"
"1415064177","FK__IV_AtivPr__SeqPl__54582A71","2034106287","IV_AtivProc","IV_Ativ","CASCADE","NO_ACTION","False","False"
"1418592242","FK__IV_Q_PESQ__SEQQU__548DFFF2","1386592128","IV_Q_PESQUISA_TI","IV_Questionario","CASCADE","NO_ACTION","False","False"
"1420636204","FK__IV_Questi__SeqFo__54AD302C","379148396","IV_Questionario","IV_Formulario","NO_ACTION","NO_ACTION","False","False"
"1423396190","FK__IV_AcaoCt__SeqTx__54D74D5E","1554104577","IV_AcaoCtrl","IV_TxtPadrao","NO_ACTION","NO_ACTION","False","False"
"1427588224","FK__IVS_Depto__Resul__55174480","857106144","IVS_DeptoRes","IV_Resultado","CASCADE","NO_ACTION","False","False"
"1431064234","FK__IV_AtribL__Atrib__554C4EAA","2066106401","IV_AtribLista","IV_Atributo","CASCADE","NO_ACTION","False","False"
"2056550560","FK__IV_Q_PERC__SEQQU__7A9478A0","2024550446","IV_Q_PERCEPCAO_JD","IV_Questionario","CASCADE","NO_ACTION","False","False"
"2058542467","FK__GE_FcadRC__SeqPe__7AB2DD83","1461580245","GE_FcadRCom","GE_Pessoa","NO_ACTION","NO_ACTION","False","False"
"2062018477","FK__IV_CbrCri__SeqTx__7AE7E7AD","1790017508","IV_CbrCriterio","IV_TxtPadrao","NO_ACTION","NO_ACTION","False","False"
"2063450525","FK__EXT_VeicM__IdVei__7AFDC19D","1167447333","EXT_VeicModPlano","EXT_VeicModelo","NO_ACTION","NO_ACTION","False","False"
"2063502580","FK__IV_Q_REVI__SEQQU__7AFE8CF4","2031502466","IV_Q_REVISAO_1100_1150H","IV_Questionario","CASCADE","NO_ACTION","False","False"
"2064882573","FK__IV_Q_TEST__SEQQU__7B139B8D","2032882459","IV_Q_TESTE_PRIMEIRO_JD","IV_Questionario","CASCADE","NO_ACTION","False","False"
"2071066514","FK__IV_Pessoa__SeqPe__7B71F792","1422628111","IV_Pessoa","GE_Pessoa","CASCADE","NO_ACTION","False","False"
"2073214586","FK__IV_Q_ACOM__SEQQU__7B92BE7A","2041214472","IV_Q_ACOMPAN_VEND_CONCESS","IV_Questionario","CASCADE","NO_ACTION","False","False"
"2076026627","FK__IV_Q_ACOM__SEQQU__7BBDA703","2044026513","IV_Q_ACOMP_VENDA_FINANC","IV_Questionario","CASCADE","NO_ACTION","False","False"
"2078018534","FK__IV_CbrCri__SeqTx__7BDC0BE6","1790017508","IV_CbrCriterio","IV_TxtPadrao","NO_ACTION","NO_ACTION","False","False"
"2078682503","FK__IV_Q_COMP__SEQQU__7BE62D87","2046682389","IV_Q_COMPETID_NEGOC_IMPL","IV_Questionario","CASCADE","NO_ACTION","False","False"
"2079450582","FK__EXT_VeicM__SeqPl__7BF1E5D6","1167447333","EXT_VeicModPlano","EXT_VeicPlanoMan","NO_ACTION","NO_ACTION","False","False"
"2089930667","FK__IV_Q_VP_R__SEQQU__7C91CFAB","2057930553","IV_Q_VP_RENOVACAO_SEGURO","IV_Questionario","CASCADE","NO_ACTION","False","False"
"2092638598","FK__IVF_TpAgr__SeqTp__7CBB2186","1531152500","IVF_TpAgrPessoa","IVF_TipoAgregado","NO_ACTION","NO_ACTION","False","False"
"2093354622","FK__EXT_VeicP__SeqTi__7CC60E7E","535777066","EXT_VeicPlanoMan","EXT_VeicTipoMan","NO_ACTION","NO_ACTION","False","False"
"2095450639","FK__EXT_VeicP__SeqTi__7CE60A0F","535777066","EXT_VeicPlanoMan","EXT_VeicTipoMan","NO_ACTION","NO_ACTION","False","False"
"1911781968","FK__IVS_CartC__SeqCi__71F37A50","1691153070","IVS_CartCid","GE_Cidade","NO_ACTION","NO_ACTION","False","False"
"1916637971","FK__IVF_Plano__SeqFi__723D9313","1275151588","IVF_PlanoIndic","IVF_Financeira","NO_ACTION","NO_ACTION","False","False"
"1917353995","FK__EXT_VeicF__IdVei__7248800B","343776382","EXT_VeicFam","EXT_VeicMarca","NO_ACTION","NO_ACTION","False","False"
"1918017964","FK__IV_CbrCob__SeqCb__7252A1AC","1630016938","IV_CbrCobranca","IV_CbrCriterio","NO_ACTION","NO_ACTION","False","False"
"1919450012","FK__EXT_VeicF__IdVei__72687B9C","343776382","EXT_VeicFam","EXT_VeicMarca","NO_ACTION","NO_ACTION","False","False"
"1927066001","FK__IV_Global__SeqGl__72DCB191","974626515","IV_GlobalPar","IV_GlobalParCtrl","NO_ACTION","NO_ACTION","False","False"
"1927118056","FK__IV_ATIVPA__SEQAT__72DD7CE8","1655117087","IV_ATIVPADRAO","IV_ATIVGRUPO","NO_ACTION","NO_ACTION","False","False"
"1932026114","FK__IV_WHATSA__CONTA__73286102","1884025943","IV_WHATSAPP","GE_ParamLista","NO_ACTION","NO_ACTION","False","False"
"1932585973","FK__IV_Q_AFER__SEQQU__7330EBF5","1900585859","IV_Q_AFERICAO_VENDA_MQ_IM","IV_Questionario","CASCADE","NO_ACTION","False","False"
"1932638028","FK__IVF_Plano__SeqTa__7331B74C","1275151588","IVF_PlanoIndic","IVF_Tabela","NO_ACTION","NO_ACTION","False","False"
"1933354052","FK__EXT_VeicF__SeqPr__733CA444","343776382","EXT_VeicFam","IV_Propriedade","NO_ACTION","NO_ACTION","False","False"
"1934018021","FK__IV_CbrCobr__Lote__7346C5E5","1630016938","IV_CbrCobranca","IV_CbrCobrancaLote","NO_ACTION","NO_ACTION","False","False"
"1935450069","FK__EXT_VeicF__SeqPr__735C9FD5","343776382","EXT_VeicFam","IV_Propriedade","NO_ACTION","NO_ACTION","False","False"
"1935502124","FK__IV_Q_REVI__SEQQU__735D6B2C","1903502010","IV_Q_REVISAO_800H","IV_Questionario","CASCADE","NO_ACTION","False","False"
"1936830062","FK__EXT_VeicM__SeqTi__7371AE6E","407776610","EXT_VeicMarca","EXT_VeicTipoMan","NO_ACTION","NO_ACTION","False","False"
"1647449043","FK__EXT_Pedid__SeqPe__623213D3","687445623","EXT_Pedido","GE_Pessoa","NO_ACTION","NO_ACTION","False","False"
"1655065032","FK__IV_CobrCrit__Seq__62A649C8","302624121","IV_CobrCritMon","IV_CobrCrit","CASCADE","NO_ACTION","False","False"
"1663449100","FK__EXT_Pedid__IdPes__6326380C","687445623","EXT_Pedido","EXT_Pessoa","NO_ACTION","NO_ACTION","False","False"
"1679449157","FK__EXT_Pedid__IdPro__641A5C45","719445737","EXT_PedidoItem","EXT_Produto","NO_ACTION","NO_ACTION","False","False"
"1681545174","FK__IV_Q_FORM__SEQQU__643A57D6","1649545060","IV_Q_FORM_TREINO","IV_Questionario","CASCADE","NO_ACTION","False","False"
"345156375","FK__DMN_DocPe__SeqPe__1492AB17","661577395","DMN_DocPes","GE_Pessoa","NO_ACTION","NO_ACTION","False","False"
"346588423","FK__EXT_Pesso__SeqPe__14A88507","751445851","EXT_Pessoa","GE_Pessoa","NO_ACTION","NO_ACTION","False","False"
"348632385","FK__IV_Client__SeqPr__14C7B541","174623665","IV_ClientePropr","IV_Propriedade","NO_ACTION","NO_ACTION","False","False"
"350012378","FK__GE_EMAILA__SEQEM__14DCC3DA","190011808","GE_EMAILAGD","GE_EMAILTEMPLATE","NO_ACTION","NO_ACTION","False","False"
"353592498","FK__IV_Q_ALTE__SEQQU__151364B2","321592384","IV_Q_ALTERADO_PAGAMENTO","IV_Questionario","CASCADE","NO_ACTION","False","False"
"355584405","FK__IV_ProjPe__SeqPe__1531C995","187147712","IV_ProjPessoa","GE_Pessoa","CASCADE","NO_ACTION","False","False"
"359060415","FK__GE_Pessoa__SeqPe__1566D3BF","66099276","GE_PessoaJur","GE_Pessoa","CASCADE","NO_ACTION","False","False"
"364632442","FK__IV_CobrCr__SeqUs__15BBD97A","206623779","IV_CobrCrit","GE_Usuario","NO_ACTION","NO_ACTION","False","False"
"366012435","FK__GE_EMAILA__SEQCO__15D0E813","190011808","GE_EMAILAGD","GE_CONSSQL","NO_ACTION","NO_ACTION","False","False"
"368108452","FK__DMN_DocOb__SeqDo__15F0E3A4","887010241","DMN_DocObs","DMN_Doc","CASCADE","NO_ACTION","False","False"
"368876531","FK__IV_Q_VEND__SEQQU__15FC9BF3","336876417","IV_Q_VENDA","IV_Questionario","CASCADE","NO_ACTION","False","False"
"371584462","FK__IV_Propri__SeqPr__1625EDCE","251147940","IV_PropriLista","IV_Propriedade","CASCADE","NO_ACTION","False","False"
"378588537","FK__EXT_Titul__IdPes__1690CD79","815446079","EXT_Titulo","EXT_Pessoa","NO_ACTION","NO_ACTION","False","False"
"380632499","FK__IV_CobrCri__Acao__16AFFDB3","206623779","IV_CobrCrit","IV_Acao","NO_ACTION","NO_ACTION","False","False"
"384108509","FK__DMN_DocPe__SeqPe__16E507DD","661577395","DMN_DocPes","GE_Pessoa","NO_ACTION","NO_ACTION","False","False"
"385488502","FK__IV_Q_QUAL__SEQQU__16FA1676","353488388","IV_Q_QUALIDADE_SERVICOS","IV_Questionario","CASCADE","NO_ACTION","False","False"
"385540557","FK__IV_Q_COMI__SEQQU__16FAE1CD","353540443","IV_Q_COMISSAO_VD_LOCACAO","IV_Questionario","CASCADE","NO_ACTION","False","False"
"387584519","FK__IV_PropriListaLk__171A1207","283148054","IV_PropriListaLk","IV_PropriLista","CASCADE","NO_ACTION","False","False"
"1879781854","FK__IVS_CartC__SeqCi__700B31DE","1691153070","IVS_CartCid","GE_Cidade","CASCADE","NO_ACTION","False","False"
"1880445823","FK__IV_CartTi__SeqCo__7015537F","1352443942","IV_CartTitular","IV_CartContratante","NO_ACTION","NO_ACTION","False","False"
"1882541840","FK__GE_Col__Tabela__70354F10","1833825645","GE_Col","GE_Tab","NO_ACTION","NO_ACTION","False","False"
"1887449898","FK__EXT_VeicA__IdAva__7080332A","975446649","EXT_VeicAvalFoto","EXT_VeicAvalia","CASCADE","NO_ACTION","False","False"
"1890925908","FK__EXT_VeicF__SeqPr__70B53D54","343776382","EXT_VeicFam","IV_Propriedade","NO_ACTION","NO_ACTION","False","False"
"1893021925","FK__IV_Q_ACOM__SEQQU__70D538E5","1861021811","IV_Q_ACOMP_VENDA_LOCACAO","IV_Questionario","CASCADE","NO_ACTION","False","False"
"1895065887","FK__IV_FichaN__SeqFi__70F4691F","846626059","IV_FichaNegVeic","IVF_Financeira","NO_ACTION","NO_ACTION","False","False"
"1898593952","FK__GE_CampoM__SeqUs__6D58E265","1866593838","GE_CampoMemo","GE_Usuario","CASCADE","NO_ACTION","False","False"
"1902017907","FK__IV_CbrCob__SeqAg__715E7D73","1630016938","IV_CbrCobranca","IV_Agenda","CASCADE","NO_ACTION","False","False"
"1903449955","FK__EXT_VeicA__IdVei__71745763","1007446763","EXT_VeicAvalia","EXT_Veic","NO_ACTION","NO_ACTION","False","False"
"1911065944","FK__IV_FoneCtrlHst__71E88D58","834154067","IV_FoneCtrlHst","IV_FoneCtrl","CASCADE","NO_ACTION","False","False"
"1911117999","FK__IV_ATIVGR__SEQAT__71E958AF","1623116973","IV_ATIVGRUPO","IV_ATIVMODELO","NO_ACTION","NO_ACTION","False","False"
"2023066343","FK__IV_OpBloq__SeqUs__78958AE7","1262627541","IV_OpBloq","IV_Operador","CASCADE","NO_ACTION","False","False"
"2025930439","FK__IV_Q_VEND__SEQQU__78C13EC7","1993930325","IV_Q_VENDAPERDIDA_SEGURO","IV_Questionario","CASCADE","NO_ACTION","False","False"
"2026542353","FK__GE_FCadIn__SeqPe__78CA9511","1397580017","GE_FCadInstCred","GE_Pessoa","CASCADE","NO_ACTION","False","False"
"2026594408","FK__GE_Pessoa__SeqPe__0EB9D630","1994594294","GE_PessoaEmail","GE_Pessoa","CASCADE","NO_ACTION","False","False"
"2030018363","FK__IV_CbrCri__SeqTx__78FF9F3B","1790017508","IV_CbrCriterio","IV_TxtPadrao","NO_ACTION","NO_ACTION","False","False"
"2031450411","FK__EXT_VeicM__IdVei__7915792B","1103447105","EXT_VeicMarcaEmp","EXT_VeicMarca","CASCADE","NO_ACTION","False","False"
"2032114380","FK__IV_AcaoMo__SeqUs__791F9ACC","1586104691","IV_AcaoMon","GE_Usuario","NO_ACTION","NO_ACTION","False","False"
"2032830404","FK__EXT_VeicP__SeqTi__792A87C4","535777066","EXT_VeicPlanoMan","EXT_VeicTipoMan","NO_ACTION","NO_ACTION","False","False"
"2034978476","FK__IV_USRPUS__SEQUS__794B4EAC","2002978362","IV_USRPUSH","GE_Usuario","CASCADE","NO_ACTION","False","False"
"2036306414","FK__GE_Pessoa__SeqCi__795F91EE","2085582468","GE_PessoaEnd","GE_Cidade","NO_ACTION","NO_ACTION","False","False"
"2038402431","FK__EXT_VeicM__SeqTi__797F8D7F","407776610","EXT_VeicMarca","EXT_VeicTipoMan","NO_ACTION","NO_ACTION","False","False"
"2041878441","FK__EXT_VeicM__SeqTi__79B497A9","407776610","EXT_VeicMarca","EXT_VeicTipoMan","NO_ACTION","NO_ACTION","False","False"
"2042542410","FK__GE_FcadRB__SeqPe__79BEB94A","1429580131","GE_FcadRBanc","GE_Pessoa","CASCADE","NO_ACTION","False","False"
"2043974458","FK__IV_Questi__SEQPR__79D4933A","379148396","IV_Questionario","IV_Projeto","NO_ACTION","NO_ACTION","False","False"
"2044638427","FK__IVF_Tabel__SeqFi__79DEB4DB","1403152044","IVF_Tabela","IVF_Financeira","NO_ACTION","NO_ACTION","False","False"
"2046018420","FK__IV_CbrCri__SeqTx__79F3C374","1790017508","IV_CbrCriterio","IV_TxtPadrao","NO_ACTION","NO_ACTION","False","False"
"2047450468","FK__EXT_VeicM__IdVei__7A099D64","1135447219","EXT_VeicModelo","EXT_VeicFam","NO_ACTION","NO_ACTION","False","False"
"2050874423","FK__IV_Q_DEMO__SEQQU__7A3DDC37","2018874309","IV_Q_DEMO_IMPLEMENTO","IV_Questionario","CASCADE","NO_ACTION","False","False"
"2050926478","FK__EXT_VeicP__SeqTi__7A3EA78E","535777066","EXT_VeicPlanoMan","EXT_VeicTipoMan","NO_ACTION","NO_ACTION","False","False"
"2051538392","FK__IV_Q_ACOM__SEQQU__7A47FDD8","2019538278","IV_Q_ACOMPANHAMENTO_VENDA","IV_Questionario","CASCADE","NO_ACTION","False","False"
"1171587312","FK__IVM_MatPe__SeqMa__45D500F0","1595152728","IVM_MatPessoa","IVM_Material","NO_ACTION","NO_ACTION","False","False"
"1175063322","FK__IV_AgdRec__SeqPe__460A0B1A","1682105033","IV_AgdRec","GE_Pessoa","CASCADE","NO_ACTION","False","False"
"1176495370","FK__IV_Q_VEND__SEQQU__461FE50A","1144495256","IV_Q_VENDA_PERDIDA_MANITO","IV_Questionario","CASCADE","NO_ACTION","False","False"
"1176547425","FK__IV_Q_VEND__SEQQU__4620B061","1144547311","IV_Q_VENDA_DIRETA","IV_Questionario","CASCADE","NO_ACTION","False","False"
"1182015342","FK__GE_RelPas__SeqPa__46741F6E","1118015114","GE_RelPastaCons","GE_RelPasta","CASCADE","NO_ACTION","False","False"
"1187587369","FK__IVM_ProcM__Proce__46C92529","1627152842","IVM_ProcMat","IV_Processo","NO_ACTION","NO_ACTION","False","False"
"1191063379","FK__IV_AgdRec__SeqUs__46FE2F53","1682105033","IV_AgdRec","GE_Usuario","CASCADE","NO_ACTION","False","False"
"1197403485","FK__IV_Q_OS_G__SEQQU__475EED5D","1165403371","IV_Q_OS_GARANTIA","IV_Questionario","CASCADE","NO_ACTION","False","False"
"1198015399","FK__GE_RelPas__SEQCO__476843A7","1118015114","GE_RelPastaCons","GE_CONSSQL","CASCADE","NO_ACTION","False","False"
"1203587426","FK__IVM_ProcM__SeqMa__47BD4962","1659152956","IVM_ProcMatItem","IVM_Material","NO_ACTION","NO_ACTION","False","False"
"3583151","FK__IV_ProcCo__Proce__0036ACAF","1614628795","IV_ProcComent","IV_Processo","CASCADE","NO_ACTION","False","False"
"9155178","FK__IVM_ProcM__Proce__008BB26A","1627152842","IVM_ProcMat","IV_Processo","NO_ACTION","NO_ACTION","False","False"
"10587226","FK__EXT_NFS__SeqPess__00A18C5A","463444825","EXT_NFS","GE_Pessoa","NO_ACTION","NO_ACTION","False","False"
"11967219","FK__EXT_VeicP__IdVen__00B69AF3","1263447675","EXT_VeicProp","EXT_Vendedor","NO_ACTION","NO_ACTION","False","False"
"19583208","FK__IV_ProcDa__SeqDe__012AD0E8","1646628909","IV_ProcDado","IVS_Depto","NO_ACTION","NO_ACTION","False","False"
