Origem,Pasta,Arquivo,Extensao,TamanhoBytes,ModificadoUtc,Sha256,TipoDetectado,PeArquitetura,PeSubsystem,PeTimestampUtc,FileVersion,ProductVersion,CompanyName,ProductName,FileDescription,Copyright,AssemblyNome,AssemblyVersao,TargetFramework,TiposPublicos,QtdReferencias,Referencias,Observacao
ECS-ST-TSPLUS:Install,<raiz>,FCXsetup.exe,.exe,441216,2017-02-10 18:03:22,1880e37138b38ca8700bd7bbe8fa74b2197ea3c79fe9994e670a912a5735afa6,nativo (PE sem CLI header),I386,WindowsGui,2010-03-18 11:21:36,10.0.30319.1 built by: RTMRel,10.0.30319.1,,,Setup,© Microsoft Corporation. All rights reserved.,,,,,,,
ECS-ST-TSPLUS:Install,<raiz>,FCXsetupPro.msi,.msi,7995392,2017-02-10 17:56:30,,outro,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
ECS-ST-TSPLUS:Install,<raiz>,Mtbl_redist_x86.exe,.exe,6503984,2016-04-21 10:29:04,a22895e55b26202eae166838edbe2ea6aad00d7ea600c11f8a31ede5cbce2048,nativo (PE sem CLI header),I386,WindowsGui,2014-04-29 18:27:40,12.0.30501.0,12.0.30501.0,Microsoft Corporation,Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.30501,Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.30501,Copyright (c) Microsoft Corporation. All rights reserved.,,,,,,,
ECS-ST-TSPLUS:Install,<raiz>,setup.log,.log,32,2023-06-05 21:00:22,,log,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
ECS-ST-TSPLUS:Install,<raiz>,silent.ini,.ini,1304,2021-11-08 01:45:49,9ac350d45534861994b536974e90c289e3c78638ee364b11474d0ca7cd7fa58e,configuracao,,,,,,,,,,,,,,,,
ECS-ST-TSPLUS:Install,<raiz>,TDdeploy734x86.exe,.exe,138543576,2021-03-09 19:43:30,,nativo (PE sem CLI header),I386,WindowsGui,2014-12-17 22:50:37,7.3.4,7.3.4,Open Text Corporation,Team Developer 7.3 Deployment,Setup Launcher for OpenText Gupta Team Developer Deployer,Copyright© 2020 Open Text. All Rights Reserved.,,,,,,,SHA256 nao calculado (arquivo acima do limite)
ECS-ST-TSPLUS:Install,<raiz>,vcredist_x86.exe,.exe,4479832,2016-02-25 12:37:40,6b3e4c51c6c0e5f68c8a72b497445af3dbf976394cbb62aa23569065c28deeb6,nativo (PE sem CLI header),I386,WindowsGui,2005-06-01 16:46:51,9.0.30729.5677,9.0.30729.5677,Microsoft Corporation,Microsoft Visual C++ 2008 Redistributable,Microsoft Visual C++ 2008 Redistributable Setup,© Microsoft Corporation. All rights reserved.,,,,,,,
ECS-ST-TSPLUS:Install,<raiz>,vcredist_x86_2.exe,.exe,4216840,2016-11-14 18:13:50,41f45a46ee56626ff2699d525bb56a3bb4718c5ca5f4fb5b3b38add64584026b,nativo (PE sem CLI header),I386,WindowsGui,2005-06-01 16:46:51,9.0.30729.17,9.0.30729.17,Microsoft Corporation,Microsoft Visual C++ 2008 Redistributable,Microsoft Visual C++ 2008 Redistributable Setup,© Microsoft Corporation. All rights reserved.,,,,,,,
