Origem,Pasta,Arquivo,Extensao,TamanhoBytes,ModificadoUtc,Sha256,TipoDetectado,PeArquitetura,PeSubsystem,PeTimestampUtc,FileVersion,ProductVersion,CompanyName,ProductName,FileDescription,Copyright,AssemblyNome,AssemblyVersao,TargetFramework,TiposPublicos,QtdReferencias,Referencias,Observacao
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,FRM_001_Formulário Acompanhamento de vendas.qrp,.qrp,43052,2014-02-05 12:24:54,,relatorio Gupta Report Builder,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,FRM_002A_Formulário Acompanhamento de implemento.qrp,.qrp,28599,2015-07-26 18:26:47,,relatorio Gupta Report Builder,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,FRM_002A_Formulário_Acompanhamento_de_vendas_implemento_(novo).qvw,.qvw,2149,2022-06-03 17:05:55,,view/consulta Vortice,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,FRM_003_Formulário Controle de Comissão.qrp,.qrp,31247,2017-07-06 19:04:51,,relatorio Gupta Report Builder,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,FRM_003_Formulário Controle de Comissão_VTC.qrp,.qrp,31191,2017-06-08 13:15:09,,relatorio Gupta Report Builder,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,FRM_005_Formulário Venda de Usados.qrp,.qrp,35028,2019-05-07 14:36:51,,relatorio Gupta Report Builder,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,FRM_005_Formulário Venda de Usados_ATUAL.qrp,.qrp,34321,2019-04-02 18:22:17,,relatorio Gupta Report Builder,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,FRM_045_Formulario Comissao AMS.qrp,.qrp,25231,2019-09-06 20:19:52,,relatorio Gupta Report Builder,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,FRM_050_Formulario Comissao Serviço AMS.qrp,.qrp,26673,2019-10-29 17:56:29,,relatorio Gupta Report Builder,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,FRM_055_Formulario_Premio_Venda_Direta.qvw,.qvw,1455,2020-06-22 15:28:02,,view/consulta Vortice,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,FRM_088_Aferição_de_Serviço_Web.qvw,.qvw,1207,2020-06-15 17:51:16,,view/consulta Vortice,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,FRM_090_Comissao_Trator.qvw,.qvw,2993,2020-06-18 18:49:42,,view/consulta Vortice,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,FRM_091_Comissao_Implemento.qvw,.qvw,1835,2020-06-18 18:48:47,,view/consulta Vortice,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,FRM_092_Comissao_AMS.qvw,.qvw,1456,2020-06-22 15:26:54,,view/consulta Vortice,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,FRM_093_Comissao_Servi_o_AMS.qvw,.qvw,1481,2020-06-22 15:27:23,,view/consulta Vortice,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,FRM_VEND_Formulario_de_Venda_trator.qvw,.qvw,1764,2020-11-24 17:06:14,,view/consulta Vortice,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,IVF2FIN10.QRP,.QRP,46257,2012-02-01 16:40:18,,relatorio Gupta Report Builder,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,IVF2PRP01.QRP,.QRP,49234,2012-02-14 19:53:41,,relatorio Gupta Report Builder,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,JDE_001_OrigRecFrota.qrp,.qrp,45892,2012-01-14 13:09:33,,relatorio Gupta Report Builder,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,JDE_008_Contato_Visita.qrp,.qrp,32025,2015-03-13 18:48:59,,relatorio Gupta Report Builder,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,JDE_009_Contato_Visita.qrp,.qrp,35451,2015-03-05 15:14:42,,relatorio Gupta Report Builder,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,JDE_010_CoberturaCarteira.qrp,.qrp,55651,2012-10-31 20:28:42,,relatorio Gupta Report Builder,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,JDE_012_OrigensRecXCidade.qrp,.qrp,20283,2012-07-19 21:35:54,,relatorio Gupta Report Builder,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,JDE_013_CidadeXCidades.qrp,.qrp,26986,2012-07-17 22:26:58,,relatorio Gupta Report Builder,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,JDE_014_Índice de Cobertura de Carteira por Potencial.qrp,.qrp,60066,2014-02-27 22:12:06,,relatorio Gupta Report Builder,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,JDE_015_QualificacaoCarteira-original.qrp,.qrp,45656,2012-03-20 13:06:31,,relatorio Gupta Report Builder,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,JDE_015_QualificacaoCarteira.qrp,.qrp,52542,2012-08-07 21:16:09,,relatorio Gupta Report Builder,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,JDE_101_CarteiraPedido.qrp,.qrp,30833,2015-01-21 12:58:40,,relatorio Gupta Report Builder,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,JDE_102_Análise de oportunidades no período.qrp,.qrp,41583,2014-07-30 18:32:00,,relatorio Gupta Report Builder,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,JDE_102_Taxa de conversão.qrp,.qrp,38971,2012-07-25 01:45:00,,relatorio Gupta Report Builder,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,JDE_104_Análise do tempo de atendimento de Vendas.qrp,.qrp,29415,2012-11-13 13:58:32,,relatorio Gupta Report Builder,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,JDE_401_Taxa de conversão de Serviços.qrp,.qrp,39366,2012-11-06 19:51:18,,relatorio Gupta Report Builder,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,JDE_402_Análise da Venda Perdida.qrp,.qrp,35528,2012-11-01 12:59:23,,relatorio Gupta Report Builder,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,JDE_403_Análise das Garantias.qrp,.qrp,34147,2012-11-06 18:49:51,,relatorio Gupta Report Builder,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,JDE_404_Análise do tempo de atendimento de Serviços.qrp,.qrp,29412,2012-11-13 12:25:34,,relatorio Gupta Report Builder,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,JDE_405_Análise Complementar dos serviços iniciados.qrp,.qrp,32322,2012-12-27 16:22:50,,relatorio Gupta Report Builder,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,JDE_405_Análise Complementar.qrp,.qrp,32322,2012-11-06 20:26:23,,relatorio Gupta Report Builder,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,JD_AF001_visao_consolidada_satisfacao.QRP,.QRP,23609,2012-10-15 19:13:16,,relatorio Gupta Report Builder,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,JD_AF002_Afericao_Formulario.QRP,.QRP,20926,2012-06-26 18:46:48,,relatorio Gupta Report Builder,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,JD_AF002_Afericao_Formulario.QRP.old,.old,18445,2012-06-20 01:22:25,,outro,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,JD_AF003_Afericao_Evolutivo.QRP,.QRP,20520,2012-06-26 20:30:45,,relatorio Gupta Report Builder,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,JD_AF005_Ranking_Satisfacao.QRP,.QRP,19377,2012-10-15 19:32:47,,relatorio Gupta Report Builder,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,JD_AF006_Ranking_Peso.QRP,.QRP,16418,2012-10-17 20:56:32,,relatorio Gupta Report Builder,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,JD_AF007_Verbalizacao_Afericao.QRP,.QRP,20967,2012-06-26 11:06:30,,relatorio Gupta Report Builder,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,JD_AF009_Agenda.QRP,.QRP,24819,2012-10-17 13:25:24,,relatorio Gupta Report Builder,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,PED001 - pedido_V21_73c.QRP,.QRP,57853,2025-07-29 12:55:37,,relatorio Gupta Report Builder,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,PES2FCF01_RolFichaCadastralPF.QRP,.QRP,102847,2012-01-31 19:37:00,,relatorio Gupta Report Builder,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,PES2FCF02_RolFichaCadastralPJ.QRP,.QRP,76311,2012-02-01 15:19:02,,relatorio Gupta Report Builder,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,PROP_0010_PROPRIEDADE_CLIENTE.qvw,.qvw,1023,2022-10-20 18:38:02,,view/consulta Vortice,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,PROP_CART_Propriedade_Carteira_Pe_as.qvw,.qvw,2362,2020-08-18 16:48:49,,view/consulta Vortice,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,QLD_001_Análise pós Insatisfações de vendas.qrp,.qrp,36727,2013-01-31 14:49:00,,relatorio Gupta Report Builder,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,QLD_001_Análise pós Insatisfações de vendas_old.qrp,.qrp,35184,2013-01-31 14:04:40,,relatorio Gupta Report Builder,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,QLD_002_Atualizacao_Propriedades.qrp,.qrp,23174,2014-01-31 18:02:03,,relatorio Gupta Report Builder,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,QLD_002_Atualizacao_Propriedades_old.qrp,.qrp,22007,2013-08-21 19:59:05,,relatorio Gupta Report Builder,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,REL_CONT_Relatorio_Contato_Digital_2.qvw,.qvw,1007,2020-10-08 11:49:33,,view/consulta Vortice,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,REL_PROSP_RELATORIO_PROSPECCAO.qvw,.qvw,1354,2020-09-08 12:03:48,,view/consulta Vortice,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,VEND_CHAVE_Relatorio_de_Venda_Chave.qvw,.qvw,1630,2020-12-21 19:56:20,,view/consulta Vortice,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp,VND076_Comercial_Negociacao.qrp,.qrp,22359,2012-10-18 15:06:04,,relatorio Gupta Report Builder,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\utl,JDE_010_Índice_de_Cobertura_de_Carteira_por_Potencial.qvw,.qvw,3609,2025-01-24 13:16:40,,view/consulta Vortice,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\utl,SyncMagic.exe,.exe,4845710,2024-03-13 13:17:44,5d5bb5d94f16ca71bab54f8b38de28f222060919a609c76bc20d11f3b5184f25,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:04:40,,,,,,,,,,,,,
agrocrm:Vortice_Atualiza,<raiz>\TDev\utl,vaReplace.exe,.exe,268429,2024-10-25 18:48:46,8e0106ee917d78918ed2b535168d89132065e0b41b56080eee5552f5cca96e4c,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:04:40,4.03.01,4.03.01,Vórtice Sistemas,vaReplace,Replicador de arquivos entre diretórios,Vórtice Sistemas Ltda,,,,,,,
agrocrm:Vortice_Atualiza,<raiz>\TDev\utl,vaReplace.ini,.ini,1946,2023-06-05 18:01:46,ac46306095eb7c175ac90573bf590a249a856ec5a4572e0166857deeab953d2d,configuracao,,,,,,,,,,,,,,,,
agrocrm:Vortice_Atualiza,<raiz>\TDev\utl,vaReplace.ini.log,.log,777,2023-06-05 18:02:03,,log,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\utl,vaSqlTalk_temp.sql,.sql,4103,2024-05-16 18:33:50,0c20083b982e3890579cc824340eb86529bbaea631d5f0c5a0c571cc9e70a617,script SQL,,,,,,,,,,,,,,,,
agrocrm:Vortice_Atualiza,<raiz>\TDev\utl,vCRM_AjusteReqFormulario_401.exe,.exe,6946758,2023-09-15 17:33:15,7e448d662434eb1e362ea15dba45850117e221270d1721dc85b633310d7baaf7,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:04:40,,,,,,,,,,,,,
agrocrm:Vortice_Atualiza,<raiz>\TDev\utl,vCRM_ImportListaPessoa.exe,.exe,7165978,2024-12-03 17:12:31,5d8d059c1c2305a95377477b213ae6551dedcba8560637028bf37ee5d534ad6e,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:04:40,,,,,,,,,,,,,
agrocrm:Vortice_Atualiza,<raiz>\TDev\utl,Vortice Teste SendEmail SMTP.exe,.exe,3800449,2022-05-11 17:25:47,6a1beca7af3ae3d258d62d7fcd94977804eb8527b6772bdcefc8a3e8339e51e2,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:04:40,,,,,,,,,,,,,
agrocrm:Vortice_Atualiza,<raiz>\TDev\utl,vQueryBuilder.exe,.exe,4649283,2024-10-15 21:06:16,c76a961e74c5cffcfff0631f3b4a47e1737f3c42153c160baace5157aaee7acc,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:04:40,3.7.0.00,3.70,Vórtice Sistemas,Vórtico Query Builder,,Vórtice Sistemas Ltda,,,,,,,
agrocrm:Vortice_Atualiza,<raiz>\TDev\utl,vQueryExec.exe,.exe,4392883,2024-10-15 21:06:30,9df42148435c2a2f6084a3643b22bbc84cd40ebabedb703daa12030e704e1716,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:04:40,3.7.0.001,3.70,Vórtice Sistemas,Vórtico Query Execute,,Vórtice Sistemas Ltda,,,,,,,
agrocrm:Vortice_Atualiza,<raiz>\TDev\utl,vQuerySetup.exe,.exe,4287577,2024-10-15 21:06:49,8eeaf03c5082b9702f32619992a6b7fce7b7b686bda50125c0738be6f2020b0c,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:04:40,5.2.0.001,5.2.00,Vórtice Sistemas,Vórtico Query S_e_t_u_p,,Vórtice Sistemas Ltda,,,,,,,
agrocrm:Vortice_Atualiza,<raiz>\TDev\utl,vQueryShow.exe,.exe,4589416,2024-10-15 21:05:59,d673c9279af469afa4a28d6ec687b17db1f48d83d677a6126b51dc46f4cb95e2,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:04:40,3.7.0.001,3.70,Vórtice Sistemas,Vórtico Query Show,,Vórtice Sistemas Ltda,,,,,,,
agrocrm:Vortice_Atualiza,<raiz>\TDev\utl,vQueryShowBoard.exe,.exe,4348454,2023-04-14 19:40:20,2039a77969f8e727611158e53a7eacffa7167c5819482b3ad6e93894ef1b3291,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:04:40,,,,,,,,,,,,,
agrocrm:Vortice_Atualiza,<raiz>\TDev\utl,vQuerySyncQrp73.exe,.exe,4324818,2024-10-15 21:05:43,94b9a511532ad0d94b3987d18f88d45a61d9f1e7870e141b944f6020dea1822d,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:04:40,,,,,,,,,,,,,
agrocrm:Vortice_Atualiza,<raiz>\TDev\utl,vQueryViewer.exe,.exe,7088045,2024-10-11 16:35:24,e4fd84bbff6904c0ef13bdf8e0936ce3f6eac6a00b8c6a71df9fd55e5671aa58,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:04:40,3.7.0.001,3.70,Vórtice Sistemas,Vórtico Query Viewer,,Vórtice Sistemas Ltda,,,,,,,
agrocrm:Vortice_Atualiza,<raiz>\TDev\utl,VRTC_TestaConexao_4x_Config_ini.exe,.exe,3845655,2024-05-15 14:26:42,f98e3b915a02bfd58d46284f33189f6748da77f64029edb37969182256b2c4c0,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:04:40,,,,,,,,,,,,,
agrocrm:Vortice_Atualiza,<raiz>\TDev\utl,VRTC_TesteConexao_4x_Direta.exe,.exe,3822833,2024-05-15 13:26:30,5d9fef7ab77c65aae470a1ebe0d4b284a9869e43069dd2eaee633836542674d3,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:04:40,,,,,,,,,,,,,
agrocrm:Vortice_Atualiza,<raiz>\TDev\utl,vSqlTalk_7.exe,.exe,4511965,2023-11-27 19:30:14,a157d5a5cf5f2f4477a7ec2cd9ea9bc557e67dcb77f71b1254539f837b273d8b,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:04:40,,,,,,,,,,,,,
agrocrm:Vortice_Atualiza,<raiz>\TDev\utl,vSqlTalk_Usr.exe,.exe,4498436,2024-05-07 10:36:27,34b5baa541da25453321685098fbda5ab510708c885f47a3cb65cb6d408e6064,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:04:40,,,,,,,,,,,,,
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp\Qualificação,JDE_001_Origens de Receita e Frota do Cliente.qvw,.qvw,3490,2013-07-18 17:52:18,,view/consulta Vortice,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp\Qualificação,JDE_002_Potencial dos Clientes.qvw,.qvw,3050,2013-07-18 17:52:39,,view/consulta Vortice,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp\Qualificação,JDE_003_Listar clientes das carteiras.qvw,.qvw,1137,2013-07-18 17:51:59,,view/consulta Vortice,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp\Qualificação,JDE_009_Indice de Visitas & Contatos por Periodo.qvw,.qvw,4272,2013-07-18 17:51:49,,view/consulta Vortice,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp\Qualificação,JDE_010_Indice de Cobertura de Carteira.qvw,.qvw,3859,2013-07-18 17:50:55,,view/consulta Vortice,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp\Qualificação,JDE_011_Indice de Cobertura de Carteira por Cidade.qvw,.qvw,3497,2013-07-18 17:51:06,,view/consulta Vortice,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp\Qualificação,JDE_012_Origens de Receitas por Cidades.qvw,.qvw,1411,2013-07-18 17:52:30,,view/consulta Vortice,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp\Qualificação,JDE_013_Cidades por Origens de Receitas.qvw,.qvw,2790,2013-07-18 17:50:36,,view/consulta Vortice,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp\Qualificação,JDE_015_Indice de Qualificacao de Clientes.qvw,.qvw,4188,2013-07-18 17:51:16,,view/consulta Vortice,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp\Vendas,FRM_045_Formulario Comissao AMS.qrp,.qrp,26363,2019-07-09 15:07:53,,relatorio Gupta Report Builder,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp\Vendas,JDE_012_Origens de Receitas por Cidades.qvw,.qvw,1411,2013-07-18 17:55:21,,view/consulta Vortice,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp\Vendas,JDE_101_Analise da Carteira de Pedidos.qvw,.qvw,4163,2013-07-18 17:54:22,,view/consulta Vortice,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp\Vendas,JDE_102_Analise de oportunidades no periodo.qvw,.qvw,5655,2013-07-18 17:54:41,,view/consulta Vortice,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp\Vendas,JDE_103_Venda perdida - Motivos.qvw,.qvw,3040,2013-07-18 17:55:33,,view/consulta Vortice,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp\Vendas,JDE_104_Analise de duracao das fases das vendas.qvw,.qvw,1930,2013-07-18 17:54:32,,view/consulta Vortice,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp\Vendas,JDE_105_Demonstracoes realizadas no periodo.qvw,.qvw,4989,2013-07-18 17:55:11,,view/consulta Vortice,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp\Vendas,JDE_111X_Analise Financeira.qvw,.qvw,7690,2013-07-18 17:54:50,,view/consulta Vortice,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
agrocrm:Vortice_Atualiza,<raiz>\TDev\qrp\Vendas,JDE_111_Analise Financeira.qvw,.qvw,5241,2013-07-18 17:55:00,,view/consulta Vortice,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
