Origem,Pasta,Arquivo,Extensao,TamanhoBytes,ModificadoUtc,Sha256,TipoDetectado,PeArquitetura,PeSubsystem,PeTimestampUtc,FileVersion,ProductVersion,CompanyName,ProductName,FileDescription,Copyright,AssemblyNome,AssemblyVersao,TargetFramework,TiposPublicos,QtdReferencias,Referencias,Observacao
ECS-ST-TSPLUS:TDBin,<raiz>\Axis2c,axis2.xml,.xml,5672,2020-12-30 08:09:14,ea7b7e49ec89ddfc85cfca6e57b7ba0c328891809592b657d977a7d476ad2d8d,configuracao,,,,,,,,,,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>\Axis2c\lib,axiom.dll,.dll,126456,2021-01-21 19:28:54,854ed63bfa990ff14d8ae79c4380a6c7be3db32705cf38adc8b7cfb31ed0f473,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:20:27,1.6.0.0,1.6.0.0,Apache Software Foundation,Apache Axis2/C,Axis2C module,Copyright (C) 2016,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>\Axis2c\lib,axiom.iobj,.iobj,1040085,2021-01-21 19:20:28,,outro,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
ECS-ST-TSPLUS:TDBin,<raiz>\Axis2c\lib,axiom.ipdb,.ipdb,218576,2021-01-21 19:20:28,,outro,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
ECS-ST-TSPLUS:TDBin,<raiz>\Axis2c\lib,axis2_engine.dll,.dll,332280,2021-01-21 19:28:54,48c4837a097815568e3e5b6e826a41328798b12e66c23fb86b00d6419146d1ce,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:21:08,1.6.0.0,1.6.0.0,Apache Software Foundation,Apache Axis2/C,Axis2C module,Copyright (C) 2016,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>\Axis2c\lib,axis2_engine.iobj,.iobj,2740141,2021-01-21 19:21:10,,outro,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
ECS-ST-TSPLUS:TDBin,<raiz>\Axis2c\lib,axis2_engine.ipdb,.ipdb,556768,2021-01-21 19:21:10,,outro,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
ECS-ST-TSPLUS:TDBin,<raiz>\Axis2c\lib,axis2_http_receiver.dll,.dll,18936,2021-01-21 19:28:54,cc9cc7c723f90afac8f76a1114ede1fba6e1916d954454f26bf5c35f3e3e429c,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:21:10,1.6.0.0,1.6.0.0,Apache Software Foundation,Apache Axis2/C,Axis2C module,Copyright (C) 2016,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>\Axis2c\lib,axis2_http_receiver.iobj,.iobj,54987,2021-01-21 19:21:12,,outro,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
ECS-ST-TSPLUS:TDBin,<raiz>\Axis2c\lib,axis2_http_receiver.ipdb,.ipdb,24992,2021-01-21 19:21:12,,outro,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
ECS-ST-TSPLUS:TDBin,<raiz>\Axis2c\lib,axis2_http_sender.dll,.dll,54776,2021-01-21 19:28:54,7088e3fbdab3390d81843fbc2587f99e67df11c76c8de3fc869602a0e63f7e08,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:21:12,1.6.0.0,1.6.0.0,Apache Software Foundation,Apache Axis2/C,Axis2C module,Copyright (C) 2016,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>\Axis2c\lib,axis2_http_sender.iobj,.iobj,104959,2021-01-21 19:21:14,,outro,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
ECS-ST-TSPLUS:TDBin,<raiz>\Axis2c\lib,axis2_http_sender.ipdb,.ipdb,126496,2021-01-21 19:21:14,,outro,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
ECS-ST-TSPLUS:TDBin,<raiz>\Axis2c\lib,axis2_parser.dll,.dll,31224,2021-01-21 19:28:54,7cfee819e0169df0084360fb21775793b32ede58076ee88bd6d81cbfa8ae073c,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:20:23,1.6.0.0,1.6.0.0,Apache Software Foundation,Apache Axis2/C,Axis2C module,Copyright (C) 2016,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>\Axis2c\lib,axis2_parser.iobj,.iobj,188589,2021-01-21 19:20:24,,outro,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
ECS-ST-TSPLUS:TDBin,<raiz>\Axis2c\lib,axis2_parser.ipdb,.ipdb,67040,2021-01-21 19:20:24,,outro,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
ECS-ST-TSPLUS:TDBin,<raiz>\Axis2c\lib,axis2_xpath.dll,.dll,33784,2021-01-21 19:28:54,6009329b4603822717ea059683e776967eec5d60e12bad6e9cae8988c279e83e,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:20:28,1.6.0.0,1.6.0.0,Apache Software Foundation,Apache Axis2/C,Axis2C module,Copyright (C) 2016,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>\Axis2c\lib,axis2_xpath.iobj,.iobj,179014,2021-01-21 19:20:30,,outro,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
ECS-ST-TSPLUS:TDBin,<raiz>\Axis2c\lib,axis2_xpath.ipdb,.ipdb,52288,2021-01-21 19:20:30,,outro,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
ECS-ST-TSPLUS:TDBin,<raiz>\Axis2c\lib,axutil.dll,.dll,113144,2021-01-21 19:28:54,88662a838090f8f70453fc823cba90c10af0e98ce2434cb2672ac617ca98bc8b,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:20:15,1.6.0.0,1.6.0.0,Apache Software Foundation,Apache Axis2/C,Axis2C module,Copyright (C) 2016,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>\Axis2c\lib,axutil.iobj,.iobj,290181,2021-01-21 19:20:16,,outro,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
ECS-ST-TSPLUS:TDBin,<raiz>\Axis2c\lib,axutil.ipdb,.ipdb,203072,2021-01-21 19:20:16,,outro,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
ECS-ST-TSPLUS:TDBin,<raiz>\Axis2c\lib,iconv.dll,.dll,893944,2021-01-21 19:28:54,b7826a071eb7f2de223ee7ddd27923c49e74e35fe7c6c52fa24c049bf9520a66,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:20:10,1.9,1.9,Free Software Foundation,libiconv: character set conversion library,LGPLed libiconv for Windows NT/2000/XP and Windows 95/98/ME,Copyright (C) 1999-2003,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>\Axis2c\lib,iconv.iobj,.iobj,1397857,2021-01-21 19:20:10,,outro,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
ECS-ST-TSPLUS:TDBin,<raiz>\Axis2c\lib,iconv.ipdb,.ipdb,168624,2021-01-21 19:20:10,,outro,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
ECS-ST-TSPLUS:TDBin,<raiz>\Axis2c\lib,libeay32MD.dll,.dll,1340920,2021-01-21 19:28:54,cfc88b5b4e4027f195813eaac818802b251f9fdfba801374e38e4dce79426f9b,nativo (PE sem CLI header),I386,WindowsCui,2017-05-27 13:38:33,1.0.2l,1.0.2l,"The OpenSSL Project, http://www.openssl.org/",The OpenSSL Toolkit,OpenSSL Shared Library,"Copyright  © 1998-2005 The OpenSSL Project. Copyright © 1995-1998 Eric A. Young, Tim J. Hudson. All rights reserved.",,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>\Axis2c\lib,libxml2.dll,.dll,1245176,2021-01-21 19:28:54,4aa1ffc496cf5705d42a27fed1b5a914d34cbdd0f584b93d5aa84ee85ab84e07,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:20:22,2.7.8.0,2.7.8.0,xmlsoft.org,XML C parser,XML C parser library,Copyright (C) 2016,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>\Axis2c\lib,libxml2.iobj,.iobj,7220390,2021-01-21 19:20:24,,outro,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
ECS-ST-TSPLUS:TDBin,<raiz>\Axis2c\lib,libxml2.ipdb,.ipdb,1384176,2021-01-21 19:20:24,,outro,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
ECS-ST-TSPLUS:TDBin,<raiz>\Axis2c\lib,neethi.dll,.dll,95736,2021-01-21 19:28:54,f7703badb36dac14823808f35a1c0af7b5ce84a2c07567236675a7ea1f610428,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:20:53,1.6.0.0,1.6.0.0,Apache Software Foundation,Apache Axis2/C,Axis2C module,Copyright (C) 2016,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>\Axis2c\lib,neethi.iobj,.iobj,277436,2021-01-21 19:20:54,,outro,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
ECS-ST-TSPLUS:TDBin,<raiz>\Axis2c\lib,neethi.ipdb,.ipdb,196016,2021-01-21 19:20:54,,outro,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
ECS-ST-TSPLUS:TDBin,<raiz>\Axis2c\lib,rampart.dll,.dll,1196536,2021-01-21 19:28:54,ef15c04490b3fa76758d2cd85ad4dcb3710686c14157512bb84a3809cf17a9c4,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:21:59,1.6.0.0,1.6.0.0,Apache Software Foundation,Apache Axis2/C,Axis2C module,Copyright (C) 2016,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>\Axis2c\lib,rampart.iobj,.iobj,2816291,2021-01-21 19:22:00,,outro,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
ECS-ST-TSPLUS:TDBin,<raiz>\Axis2c\lib,rampart.ipdb,.ipdb,624688,2021-01-21 19:22:00,,outro,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
ECS-ST-TSPLUS:TDBin,<raiz>\Axis2c\lib,ssleay32MD.dll,.dll,281080,2021-01-21 19:28:54,b0e158bb97143d3931f0e9747a05df7e1af73929f216786b82694e803caf0828,nativo (PE sem CLI header),I386,WindowsCui,2017-05-27 13:38:42,1.0.2l,1.0.2l,"The OpenSSL Project, http://www.openssl.org/",The OpenSSL Toolkit,OpenSSL Shared Library,"Copyright  © 1998-2005 The OpenSSL Project. Copyright © 1995-1998 Eric A. Young, Tim J. Hudson. All rights reserved.",,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>\Axis2c\modules\addressing,axis2_mod_addr.dll,.dll,28664,2021-01-21 19:28:54,126e20a20ead18eef64a6323dce9d05e9a129aa9a7545da7f4ca0817cf3a9f4b,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:21:09,1.6.0.0,1.6.0.0,Apache Software Foundation,Apache Axis2/C,Axis2C module,Copyright (C) 2016,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>\Axis2c\modules\addressing,axis2_mod_addr.iobj,.iobj,40094,2021-01-21 19:21:10,,outro,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
ECS-ST-TSPLUS:TDBin,<raiz>\Axis2c\modules\addressing,axis2_mod_addr.ipdb,.ipdb,67872,2021-01-21 19:21:10,,outro,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
ECS-ST-TSPLUS:TDBin,<raiz>\Axis2c\modules\addressing,module.xml,.xml,576,2020-12-30 08:09:14,89d301a5ee0a8e8cac32a68bb508547a9648beae2a4a60727fb7c9f5491c479a,configuracao,,,,,,,,,,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>\Axis2c\modules\logging,axis2_mod_log.dll,.dll,14328,2021-01-21 19:28:54,8c03a485c3ec7fc6d8ec76fc0f01cc36fafd520c3e0224d6bc9b40c9d3047f29,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:21:09,1.6.0.0,1.6.0.0,Apache Software Foundation,Apache Axis2/C,Axis2C module,Copyright (C) 2016,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>\Axis2c\modules\logging,axis2_mod_log.iobj,.iobj,19862,2021-01-21 19:21:10,,outro,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
ECS-ST-TSPLUS:TDBin,<raiz>\Axis2c\modules\logging,axis2_mod_log.ipdb,.ipdb,10256,2021-01-21 19:21:10,,outro,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
ECS-ST-TSPLUS:TDBin,<raiz>\Axis2c\modules\logging,module.xml,.xml,525,2020-12-30 08:09:14,35aae25a4a2dd8a62f79b96fab96848f1167f8206bc83f256f230528f699dcf6,configuracao,,,,,,,,,,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>\Axis2c\modules\rampart,module.xml,.xml,515,2020-12-30 08:09:14,37d52707511cf4e0834aca6970f0af3f5241cc639b24ede069be7fe06d9b1c3d,configuracao,,,,,,,,,,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>\Axis2c\modules\rampart,mod_rampart.dll,.dll,18424,2021-01-21 19:28:54,61a9872ed1d0ae60b3766acf38d8b79b02bd98b3230f39a2c34f976cc4a37ff7,nativo (PE sem CLI header),I386,WindowsGui,2021-01-22 00:22:02,1.6.0.0,1.6.0.0,Apache Software Foundation,Apache Axis2/C,Axis2C module,Copyright (C) 2016,,,,,,,
ECS-ST-TSPLUS:TDBin,<raiz>\Axis2c\modules\rampart,mod_rampart.iobj,.iobj,53743,2021-01-21 19:22:04,,outro,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
ECS-ST-TSPLUS:TDBin,<raiz>\Axis2c\modules\rampart,mod_rampart.ipdb,.ipdb,27280,2021-01-21 19:22:04,,outro,,,,,,,,,,,,,,,,SHA256 nao calculado (extensao fora da lista)
